index,generation,individual,bit_00,bit_01,bit_02,bit_03,bit_04,bit_05,bit_06,bit_07,bit_08,bit_09,bit_10,bit_11,bit_12,bit_13,bit_14,bit_15,bit_16,bit_17,bit_18,bit_19,bit_20,keff,ppf,fitness
1649,25,65,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154203,1.1137183208755932,36.194432402154206
1650,26,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1.266933633139486,1.1489746846194067,24.16933633139486
1651,26,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1.2669336331394956,1.1489746846194067,24.169336331394955
1652,26,2,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1.2669336331395156,1.1489746846194064,24.169336331395154
1653,26,3,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.269443240215452,1.113718320875593,36.19443240215452
1654,26,4,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1.2737456459458951,1.1161005204647652,48.237456459458954
1655,26,5,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1.2669336331395011,1.1489746846194064,24.169336331395012
1656,26,6,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.26944324021542,1.1137183208755932,36.1944324021542
1657,26,7,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154578,1.113718320875593,36.194432402154575
1658,26,8,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154456,1.113718320875593,36.194432402154455
1659,26,9,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154248,1.113718320875593,36.19443240215425
1660,26,10,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1.274393531352865,1.1409426586097837,40.24393531352865
1661,26,11,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154248,1.1137183208755932,36.19443240215425
1662,26,12,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.269443240215437,1.1137183208755932,36.19443240215437
1663,26,13,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154683,1.113718320875593,36.19443240215468
1664,26,14,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154572,1.1137183208755927,36.194432402154575
1665,26,15,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.269443240215416,1.1137183208755927,36.19443240215416
1666,26,16,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1.2694432402154192,1.1137183208755927,36.19443240215419
